Occupancy,Flood,Age
1.050,0.000,0.387
1.050,0.000,0.390
1.050,0.000,0.393
1.050,0.000,0.396
1.050,0.000,0.399
1.050,0.000,0.399
1.050,0.000,0.402
1.050,0.000,0.405
1.050,0.000,0.408
1.050,0.000,0.403
1.050,0.000,0.406
1.050,0.000,0.409
1.050,0.000,0.412
1.050,0.000,0.414
1.050,0.000,0.417
1.050,0.000,0.423
1.050,0.000,0.426
1.050,0.000,0.428
1.050,0.000,0.430
1.050,0.000,0.433
1.050,0.000,0.436
1.050,0.000,0.439
1.050,0.000,0.441
1.050,0.000,0.444
1.050,0.000,0.447
1.050,0.000,0.450
1.050,0.000,0.452
1.050,0.000,0.455
1.050,0.000,0.458
1.050,0.000,0.460
1.050,0.000,0.463
1.050,0.000,0.466
1.050,0.000,0.468
1.050,0.000,0.471
1.050,0.000,0.474
1.050,0.000,0.476
1.050,0.000,0.479
1.050,0.000,0.482
1.050,0.000,0.484
1.050,0.000,0.487
1.050,0.000,0.493
1.050,0.000,0.495
1.050,0.000,0.498
1.050,0.000,0.501
1.050,0.000,0.503
1.050,0.000,0.506
1.050,0.000,0.509
1.050,0.000,0.511
1.050,0.000,0.514
1.050,0.000,0.517
1.050,0.000,0.520
1.050,0.000,0.522
1.050,0.000,0.525
1.050,0.000,0.528
1.050,0.000,0.530
1.050,0.000,0.533
1.050,0.000,0.536
1.050,0.000,0.538
1.050,0.000,0.541
1.050,0.000,0.547
1.050,0.000,0.550
1.050,0.045,0.552
1.100,0.000,0.446
1.100,0.000,0.448
1.100,0.000,0.451
1.100,0.000,0.454
1.100,0.000,0.457
1.100,0.000,0.459
1.100,0.000,0.462
1.100,0.000,0.465
1.100,0.000,0.468
1.100,0.000,0.470
1.100,0.000,0.473
1.100,0.000,0.476
1.100,0.000,0.479
1.100,0.000,0.481
1.100,0.000,0.484
1.100,0.000,0.449
1.100,0.000,0.451
1.100,0.000,0.454
1.100,0.000,0.457
1.100,0.000,0.458
1.100,0.000,0.464
1.100,0.000,0.467
1.100,0.000,0.469
1.100,0.000,0.472
1.100,0.000,0.430
1.100,0.000,0.433
1.100,0.000,0.435
1.100,0.000,0.438
1.100,0.000,0.441
1.100,0.000,0.442
1.100,0.000,0.444
1.100,0.000,0.447
1.100,0.000,0.450
1.100,0.000,0.453
1.100,0.000,0.455
1.100,0.000,0.458
1.100,0.000,0.461
1.100,0.000,0.464
1.100,0.000,0.467
1.100,0.000,0.470
1.100,0.000,0.473
1.100,0.000,0.476
1.100,0.000,0.481
1.100,0.000,0.484
1.100,0.000,0.487
1.100,0.000,0.490
1.100,0.000,0.493
1.100,0.000,0.496
1.100,0.000,0.499
1.100,0.000,0.502
1.100,0.000,0.505
1.100,0.000,0.507
1.100,0.000,0.510
1.100,0.000,0.448
1.100,0.000,0.450
1.100,0.000,0.453
1.100,0.000,0.455
1.100,0.000,0.458
1.100,0.000,0.460
1.100,0.000,0.463
1.100,0.000,0.465
1.100,0.000,0.468
1.100,0.000,0.470
1.100,0.000,0.473
1.100,0.000,0.476
1.100,0.000,0.479
1.100,0.000,0.481
1.100,0.000,0.487
1.100,0.000,0.490
1.100,0.000,0.493
1.100,0.000,0.496
1.050,0.000,0.427
1.050,0.000,0.430
1.050,0.000,0.433
1.050,0.000,0.437
1.050,0.000,0.440
1.050,0.000,0.443
1.050,0.000,0.446
1.050,0.000,0.449
1.050,0.000,0.451
1.050,0.000,0.454
1.050,0.000,0.457
1.050,0.000,0.460
1.050,0.000,0.464
1.050,0.000,0.466
1.050,0.000,0.469
1.050,0.000,0.472
1.050,0.000,0.475
1.050,0.000,0.478
1.050,0.000,0.481
1.050,0.000,0.484
1.050,0.000,0.397
1.050,0.000,0.400
1.050,0.000,0.406
1.050,0.000,0.409
1.050,0.000,0.412
1.050,0.000,0.411
1.050,0.000,0.414
1.050,0.000,0.417
1.050,0.000,0.420
1.050,0.000,0.423
1.050,0.000,0.426
1.050,0.000,0.429
1.050,0.000,0.432
1.050,0.000,0.435
1.050,0.000,0.438
1.050,0.000,0.441
1.050,0.000,0.444
1.050,0.000,0.447
1.050,0.000,0.450
1.050,0.000,0.453
1.050,0.000,0.456
1.050,0.000,0.459
1.050,0.000,0.462
1.050,0.000,0.465
1.050,0.000,0.468
1.050,0.000,0.471
1.050,0.000,0.474
1.050,0.000,0.477
1.050,0.000,0.480
1.050,0.000,0.487
1.050,0.000,0.490
1.050,0.000,0.493
1.050,0.000,0.496
1.050,0.000,0.499
1.050,0.000,0.502
1.050,0.000,0.505
1.050,0.000,0.508
1.050,0.000,0.511
1.050,0.000,0.514
1.050,0.000,0.517
1.050,0.000,0.520
1.050,0.000,0.523
1.050,0.000,0.526
1.050,0.000,0.529
1.050,0.000,0.532
1.050,0.000,0.535
1.050,0.000,0.538
1.050,0.000,0.541
1.050,0.000,0.544
1.050,0.000,0.528
1.050,0.000,0.531
1.050,0.000,0.534
1.050,0.000,0.537
1.050,0.000,0.540
1.050,0.000,0.542
1.050,0.000,0.545
1.050,0.000,0.548
1.050,0.000,0.555
1.050,0.000,0.558
1.050,0.000,0.561
1.050,0.000,0.564
1.050,0.000,0.567
1.050,0.000,0.570
1.050,0.000,0.573
1.050,0.000,0.576
1.050,0.000,0.579
1.050,0.000,0.582
1.050,0.000,0.585
1.050,0.000,0.588
1.050,0.000,0.591
1.050,0.000,0.594
1.050,0.000,0.597
1.050,0.000,0.600
1.050,0.000,0.603
1.050,0.000,0.606
1.050,0.000,0.609
1.050,0.000,0.612
1.050,0.000,0.615
1.050,0.000,0.618
1.050,0.000,0.621
1.050,0.000,0.624
1.050,0.000,0.627
1.050,0.000,0.630
1.050,0.000,0.633
1.050,0.000,0.636
1.050,0.000,0.642
1.050,0.000,0.645
1.050,0.000,0.648
1.050,0.000,0.651
1.050,0.000,0.654
1.050,0.000,0.657
1.050,0.000,0.660
1.050,0.000,0.663
1.050,0.000,0.666
1.050,0.000,0.669
1.050,0.000,0.672
1.050,0.000,0.675
1.050,0.000,0.678
1.050,0.000,0.681
1.050,0.000,0.684
1.050,0.000,0.687
1.050,0.000,0.690
1.050,0.000,0.693
1.050,0.000,0.696
1.050,0.000,0.699
1.050,0.000,0.702
1.050,0.000,0.705
1.000,0.000,0.644
1.000,0.000,0.646
1.000,0.000,0.649
1.000,0.000,0.656
1.000,0.000,0.659
1.000,0.000,0.662
1.000,0.000,0.665
1.000,0.000,0.668
1.000,0.000,0.670
1.000,0.000,0.673
1.000,0.000,0.676
1.000,0.000,0.679
1.000,0.000,0.682
1.000,0.000,0.685
1.000,0.000,0.689
1.000,0.000,0.692
1.000,0.000,0.695
1.000,0.000,0.698
1.000,0.000,0.701
1.000,0.000,0.671
1.000,0.000,0.674
1.000,0.000,0.677
1.000,0.000,0.680
1.000,0.000,0.683
1.000,0.000,0.686
1.000,0.000,0.689
1.000,0.000,0.692
1.000,0.000,0.699
1.000,0.000,0.702
1.000,0.000,0.705
1.000,0.000,0.708
1.000,0.000,0.711
1.000,0.000,0.715
1.000,0.000,0.718
1.000,0.000,0.721
1.000,0.000,0.725
1.000,0.000,0.728
1.000,0.000,0.731
1.000,0.000,0.735
1.000,0.000,0.738
1.000,0.000,0.741
1.000,0.000,0.745
1.000,0.000,0.748
1.000,0.000,0.751
1.000,0.000,0.755
1.000,0.000,0.758
1.000,0.000,0.761
1.000,0.000,0.765
1.000,0.000,0.768
1.000,0.000,0.771
1.000,0.000,0.775
1.000,0.000,0.778
1.000,0.000,0.785
1.000,0.000,0.788
1.000,0.000,0.738
1.000,0.000,0.741
1.000,0.000,0.745
1.000,0.000,0.748
1.000,0.000,0.751
1.000,0.000,0.755
1.000,0.000,0.758
1.000,0.000,0.761
1.000,0.000,0.765
1.000,0.000,0.768
1.000,0.000,0.771
1.000,0.000,0.775
1.000,0.000,0.778
1.000,0.000,0.703
1.000,0.000,0.706
1.000,0.000,0.710
1.000,0.000,0.713
1.000,0.000,0.716
1.000,0.000,0.718
1.000,0.000,0.721
1.000,0.000,0.725
1.000,0.000,0.728
1.000,0.000,0.700
1.000,0.000,0.703
1.000,0.000,0.709
1.000,0.000,0.712
1.000,0.000,0.715
1.000,0.000,0.718
1.000,0.000,0.721
1.000,0.000,0.724
1.000,0.000,0.727
1.000,0.000,0.730
1.000,0.000,0.733
1.000,0.000,0.736
1.000,0.000,0.739
1.000,0.000,0.742
1.000,0.000,0.745
1.000,0.000,0.748
1.000,0.000,0.751
1.000,0.000,0.754
1.000,0.000,0.757
1.000,0.000,0.760
1.000,0.000,0.763
1.000,0.000,0.766
1.000,0.000,0.769
1.000,0.000,0.772
1.000,0.000,0.775
1.000,0.000,0.781
1.000,0.000,0.784
1.000,0.000,0.787
1.000,0.000,0.790
1.000,0.000,0.793
1.000,0.000,0.796
1.000,0.000,0.799
1.000,0.000,0.802
1.000,0.000,0.805
1.000,0.000,0.808
1.000,0.000,0.811
1.000,0.000,0.814
1.000,0.000,0.820
1.000,0.000,0.823
1.000,0.000,0.826
1.000,0.000,0.829
1.000,0.000,0.832
1.000,0.000,0.835
1.000,0.000,0.838
1.000,0.000,0.841
1.000,0.000,0.844
1.000,0.000,0.847
1.000,0.000,0.850
1.000,0.000,0.853
0.950,0.000,0.795
0.950,0.000,0.798
0.950,0.000,0.801
0.950,0.000,0.807
0.950,0.000,0.810
0.950,0.000,0.813
0.950,0.000,0.816
0.950,0.000,0.819
0.950,0.000,0.822
0.950,0.000,0.825
0.950,0.000,0.828
0.950,0.000,0.831
0.950,0.000,0.834
0.950,0.000,0.840
0.950,0.000,0.843
0.950,0.000,0.846
0.950,0.000,0.849
0.950,0.000,0.794
0.950,0.000,0.796
0.950,0.000,0.799
0.950,0.000,0.802
0.950,0.000,0.805
0.950,0.000,0.808
0.950,0.000,0.811
0.950,0.000,0.818
0.950,0.000,0.820
0.950,0.000,0.823
0.950,0.000,0.826
0.950,0.000,0.829
0.950,0.000,0.832
0.950,0.000,0.835
0.950,0.000,0.838
0.950,0.000,0.841
0.950,0.000,0.844
0.950,0.000,0.847
0.950,0.000,0.850
0.950,0.000,0.853
0.950,0.000,0.859
0.950,0.000,0.862
0.950,0.000,0.865
0.950,0.000,0.868
0.950,0.000,0.871
0.950,0.000,0.874
0.950,0.000,0.877
0.950,0.000,0.880
0.950,0.000,0.815
0.950,0.000,0.818
0.950,0.000,0.821
0.950,0.000,0.824
0.950,0.000,0.830
0.950,0.000,0.831
0.950,0.000,0.834
0.950,0.000,0.774
0.950,0.000,0.777
0.950,0.000,0.780
0.950,0.000,0.783
0.950,0.000,0.786
0.950,0.000,0.789
0.950,0.000,0.792
0.950,0.000,0.795
0.950,0.000,0.798
0.950,0.000,0.804
0.950,0.000,0.806
0.950,0.000,0.723
0.950,0.000,0.729
0.950,0.000,0.732
0.950,0.000,0.735
0.950,0.000,0.741
0.950,0.000,0.744
0.950,0.000,0.747
0.950,0.000,0.753
0.950,0.000,0.756
0.950,0.000,0.759
0.950,0.000,0.765
0.950,0.000,0.768
0.950,0.000,0.771
0.950,0.000,0.776
0.950,0.000,0.779
0.950,0.000,0.782
0.950,0.000,0.785
0.950,0.000,0.791
0.950,0.000,0.794
0.950,0.000,0.797
0.950,0.000,0.800
0.950,0.000,0.806
0.950,0.000,0.809
0.950,0.000,0.815
0.950,0.000,0.818
0.950,0.000,0.821
0.950,0.000,0.827
0.950,0.000,0.830
0.950,0.000,0.833
0.950,0.000,0.839
0.950,0.000,0.835
0.950,0.000,0.838
0.950,0.000,0.844
0.950,0.000,0.847
0.950,0.000,0.850
0.950,0.000,0.856
0.950,0.000,0.859
0.950,0.000,0.862
0.950,0.000,0.865
0.950,0.000,0.872
0.950,0.000,0.875
0.950,0.000,0.877
0.950,0.000,0.884
0.950,0.000,0.887
0.950,0.000,0.891
0.950,0.000,0.897
0.950,0.000,0.901
0.950,0.000,0.904
0.850,0.000,0.782
0.850,0.000,0.785
0.850,0.000,0.789
0.850,0.000,0.792
0.850,0.000,0.799
0.850,0.000,0.802
0.850,0.000,0.805
0.850,0.000,0.809
0.850,0.000,0.815
0.850,0.000,0.819
0.850,0.000,0.822
0.850,0.000,0.829
0.850,0.000,0.832
0.850,0.000,0.835
0.850,0.000,0.839
0.850,0.000,0.845
0.850,0.000,0.849
0.850,0.000,0.852
0.850,0.000,0.855
0.850,0.000,0.862
0.850,0.000,0.865
0.850,0.000,0.767
0.850,0.000,0.770
0.850,0.000,0.773
0.850,0.000,0.779
0.850,0.000,0.782
0.850,0.000,0.785
0.850,0.000,0.788
0.850,0.000,0.794
0.850,0.000,0.797
0.850,0.000,0.799
0.850,0.000,0.805
0.850,0.000,0.809
0.850,0.000,0.811
0.850,0.000,0.818
0.850,0.000,0.820
0.850,0.000,0.788
0.850,0.000,0.790
0.850,0.000,0.795
0.850,0.000,0.798
0.850,0.000,0.800
0.850,0.000,0.805
0.900,0.056,0.679
0.850,0.000,0.603
0.850,0.000,0.608
0.850,0.000,0.611
0.850,0.000,0.613
0.850,0.000,0.615
0.850,0.000,0.621
0.850,0.000,0.624
0.850,0.000,0.629
0.850,0.000,0.614
0.850,0.000,0.616
0.850,0.000,0.621
0.850,0.000,0.623
0.850,0.000,0.628
0.850,0.000,0.630
0.850,0.000,0.635
0.850,0.000,0.637
0.850,0.000,0.643
0.850,0.000,0.645
0.850,0.000,0.648
0.850,0.000,0.651
0.850,0.000,0.656
0.850,0.000,0.659
0.850,0.000,0.661
0.850,0.000,0.585
0.850,0.000,0.588
0.850,0.000,0.590
0.850,0.000,0.596
0.850,0.000,0.598
0.850,0.000,0.599
0.850,0.000,0.602
0.850,0.000,0.607
0.850,0.000,0.609
0.850,0.000,0.612
0.850,0.000,0.617
0.850,0.000,0.620
0.850,0.000,0.623
0.850,0.000,0.628
0.850,0.000,0.630
0.850,0.000,0.597
0.850,0.000,0.599
0.850,0.000,0.604
0.850,0.000,0.607
0.850,0.000,0.608
0.850,0.000,0.611
0.850,0.000,0.616
0.850,0.000,0.618
0.850,0.000,0.621
0.850,0.000,0.626
0.850,0.000,0.629
0.850,0.000,0.635
0.850,0.000,0.637
0.850,0.000,0.639
0.850,0.000,0.642
0.850,0.000,0.647
0.850,0.000,0.649
0.850,0.000,0.652
0.800,0.000,0.573
0.800,0.000,0.575
0.800,0.000,0.580
0.800,0.000,0.583
0.800,0.000,0.585
0.800,0.000,0.590
0.800,0.000,0.593
0.800,0.000,0.595
0.800,0.000,0.600
0.800,0.000,0.603
0.800,0.000,0.615
0.800,0.000,0.620
0.800,0.000,0.625
0.800,0.000,0.628
0.800,0.000,0.633
0.800,0.000,0.635
0.800,0.000,0.640
0.800,0.000,0.643
0.800,0.000,0.648
0.800,0.000,0.651
0.800,0.000,0.656
0.800,0.000,0.658
0.800,0.000,0.660
0.800,0.000,0.663
0.800,0.000,0.669
0.800,0.000,0.671
0.800,0.000,0.677
0.800,0.000,0.681
0.800,0.000,0.686
0.800,0.000,0.689
0.800,0.000,0.692
0.800,0.000,0.698
0.800,0.000,0.704
0.800,0.000,0.706
0.800,0.000,0.713
0.800,0.000,0.716
0.850,0.059,0.676
0.850,0.000,0.495
0.850,0.000,0.495
0.850,0.000,0.497
0.850,0.000,0.500
0.850,0.000,0.504
0.850,0.000,0.506
0.850,0.000,0.512
0.850,0.000,0.426
0.850,0.000,0.428
0.850,0.000,0.430
0.850,0.000,0.432
0.850,0.000,0.437
0.850,0.000,0.439
0.850,0.000,0.441
0.850,0.000,0.443
0.850,0.000,0.445
0.900,0.056,0.404
0.900,0.000,0.406
0.900,0.000,0.408
0.900,0.000,0.410
0.900,0.000,0.411
0.900,0.000,0.412
0.900,0.000,0.414
0.900,0.000,0.416
0.900,0.000,0.418
0.900,0.000,0.420
0.900,0.000,0.422
0.900,0.000,0.424
0.900,0.000,0.426
0.900,0.000,0.428
0.900,0.000,0.430
0.900,0.000,0.432
0.900,0.000,0.434
0.900,0.000,0.436
0.900,0.000,0.438
0.900,0.000,0.443
0.900,0.000,0.445
0.900,0.000,0.447
0.900,0.000,0.449
0.900,0.000,0.451
0.850,0.000,0.363
0.850,0.000,0.365
0.850,0.000,0.367
0.850,0.000,0.369
0.850,0.000,0.371
0.850,0.000,0.374
0.850,0.000,0.375
0.850,0.000,0.378
0.850,0.000,0.380
0.850,0.000,0.382
0.850,0.000,0.384
0.850,0.000,0.386
0.850,0.000,0.388
0.850,0.000,0.391
0.850,0.000,0.393
0.850,0.000,0.372
0.850,0.000,0.374
0.850,0.000,0.376
0.850,0.000,0.378
0.850,0.000,0.380
0.850,0.000,0.385
0.850,0.000,0.388
0.850,0.000,0.390
0.850,0.000,0.391
0.850,0.000,0.392
0.850,0.000,0.394
0.850,0.000,0.396
0.850,0.000,0.398
0.850,0.000,0.400
0.850,0.000,0.402
0.850,0.000,0.404
0.850,0.000,0.406
0.850,0.000,0.408
0.850,0.000,0.410
0.850,0.000,0.412
0.850,0.000,0.415
0.850,0.000,0.417
0.850,0.000,0.419
0.850,0.000,0.421
0.850,0.000,0.423
0.850,0.000,0.425
0.850,0.000,0.427
0.850,0.000,0.430
0.850,0.000,0.435
0.850,0.000,0.437
0.850,0.000,0.438
0.850,0.000,0.440
0.850,0.000,0.443
0.850,0.000,0.445
0.850,0.000,0.447
0.850,0.000,0.449
0.850,0.000,0.452
0.850,0.000,0.453
0.850,0.000,0.456
0.850,0.000,0.458
0.850,0.000,0.460
0.850,0.000,0.462
0.850,0.000,0.464
0.850,0.000,0.466
0.850,0.000,0.468
0.850,0.000,0.471
0.850,0.000,0.473
0.850,0.000,0.475
0.850,0.000,0.477
0.850,0.000,0.480
0.850,0.000,0.482
0.850,0.000,0.485
0.850,0.000,0.490
0.850,0.000,0.493
0.850,0.000,0.495
0.850,0.000,0.498
0.850,0.000,0.500
0.850,0.056,0.400
0.900,0.000,0.380
0.900,0.000,0.383
0.900,0.000,0.386
0.900,0.000,0.389
0.900,0.000,0.391
0.900,0.000,0.393
0.900,0.000,0.395
0.900,0.000,0.398
0.900,0.000,0.401
0.900,0.000,0.403
0.900,0.000,0.406
0.900,0.000,0.408
0.900,0.000,0.411
0.900,0.000,0.413
0.900,0.000,0.416
0.900,0.000,0.418
0.900,0.000,0.424
0.900,0.000,0.427
0.900,0.000,0.429
0.900,0.000,0.432
0.900,0.000,0.435
0.900,0.000,0.437
0.900,0.000,0.440
0.900,0.000,0.442
0.900,0.000,0.444
0.900,0.000,0.447
0.900,0.000,0.449
0.900,0.000,0.452
0.900,0.000,0.455
0.900,0.000,0.457
0.900,0.000,0.460
0.900,0.000,0.462
0.900,0.000,0.465
0.900,0.000,0.468
0.900,0.000,0.470
0.900,0.000,0.473
0.900,0.000,0.475
0.900,0.000,0.478
0.900,0.000,0.481
0.900,0.000,0.486
0.900,0.000,0.489
0.900,0.000,0.492
0.900,0.000,0.494
0.900,0.000,0.497
0.900,0.000,0.499
0.900,0.000,0.502
0.900,0.000,0.504
0.900,0.000,0.507
0.900,0.000,0.509
0.900,0.000,0.512
0.900,0.000,0.515
0.900,0.000,0.518
0.900,0.000,0.521
0.900,0.000,0.524
0.900,0.000,0.526
0.900,0.000,0.529
0.850,0.000,0.446
0.850,0.000,0.449
0.850,0.000,0.452
0.850,0.000,0.455
0.850,0.000,0.458
0.850,0.000,0.464
0.850,0.000,0.467
0.850,0.000,0.470
0.850,0.000,0.473
0.850,0.000,0.475
0.850,0.000,0.478
0.850,0.000,0.481
0.850,0.000,0.484
0.850,0.000,0.487
0.850,0.000,0.490
0.850,0.000,0.493
0.850,0.000,0.496
0.850,0.000,0.499
0.850,0.000,0.502
0.850,0.000,0.505
0.850,0.000,0.465
0.850,0.000,0.467
0.850,0.000,0.470
0.850,0.000,0.472
0.850,0.000,0.475
0.850,0.000,0.477
0.850,0.000,0.480
0.850,0.000,0.486
0.850,0.000,0.488
0.850,0.000,0.491
0.850,0.000,0.493
0.850,0.000,0.496
0.850,0.000,0.498
0.850,0.000,0.501
0.850,0.000,0.503
0.850,0.000,0.505
0.850,0.000,0.511
0.850,0.000,0.514
0.850,0.000,0.516
0.850,0.000,0.519
0.850,0.000,0.524
0.850,0.000,0.527
0.850,0.000,0.529
0.850,0.000,0.531
0.850,0.000,0.537
0.850,0.000,0.539
0.850,0.000,0.541
0.850,0.000,0.546
0.850,0.000,0.549
0.850,0.000,0.551
0.850,0.000,0.556
0.850,0.000,0.559
0.850,0.000,0.564
0.850,0.000,0.567
0.850,0.000,0.572
0.850,0.000,0.574
0.850,0.000,0.580
0.850,0.000,0.582
0.850,0.000,0.587
0.850,0.000,0.590
0.850,0.000,0.552
0.850,0.000,0.558
0.850,0.000,0.560
0.850,0.000,0.561
0.850,0.000,0.566
0.850,0.000,0.568
0.850,0.000,0.570
0.850,0.000,0.575
0.850,0.000,0.474
0.850,0.000,0.478
0.850,0.000,0.480
0.850,0.000,0.482
0.850,0.000,0.484
0.850,0.000,0.489
0.850,0.000,0.491
0.850,0.000,0.492
0.850,0.000,0.497
0.850,0.000,0.499
0.850,0.000,0.501
0.850,0.000,0.506
0.850,0.000,0.508
0.850,0.000,0.510
0.850,0.000,0.515
0.850,0.000,0.516
0.850,0.000,0.522
0.850,0.000,0.523
0.850,0.000,0.528
0.850,0.000,0.529
0.850,0.000,0.533
0.850,0.000,0.459
0.850,0.000,0.460
0.850,0.000,0.465
0.850,0.000,0.466
0.850,0.000,0.470
0.850,0.000,0.472
0.850,0.000,0.476
0.850,0.000,0.478
0.850,0.000,0.480
0.850,0.000,0.484
0.850,0.000,0.486
0.850,0.000,0.488
0.850,0.000,0.492
0.850,0.000,0.493
0.850,0.000,0.458
0.850,0.000,0.463
0.850,0.000,0.465
0.850,0.000,0.468
0.850,0.000,0.473
0.850,0.000,0.474
0.850,0.000,0.476
0.850,0.000,0.482
0.850,0.000,0.484
0.850,0.000,0.486
0.850,0.000,0.491
0.850,0.000,0.493
0.850,0.000,0.498
0.850,0.000,0.500
0.850,0.000,0.505
0.850,0.000,0.507
0.850,0.000,0.512
0.850,0.000,0.514
0.850,0.000,0.519
0.850,0.000,0.521
0.850,0.000,0.523
0.850,0.000,0.528
0.850,0.000,0.530
0.850,0.000,0.533
0.850,0.000,0.538
0.850,0.000,0.540
0.850,0.000,0.542
0.850,0.000,0.547
0.850,0.000,0.552
0.850,0.000,0.557
0.850,0.000,0.559
0.850,0.000,0.561
0.850,0.000,0.566
0.850,0.000,0.568
0.850,0.000,0.573
0.850,0.000,0.575
0.850,0.000,0.577
0.850,0.000,0.582
0.850,0.000,0.587
0.850,0.000,0.592
0.850,0.000,0.596
0.900,0.056,0.568
0.900,0.000,0.570
0.900,0.000,0.576
0.900,0.000,0.576
0.900,0.000,0.582
0.900,0.000,0.584
0.900,0.000,0.589
0.900,0.000,0.594
0.900,0.000,0.596
0.900,0.000,0.601
0.900,0.000,0.603
0.900,0.000,0.605
0.900,0.000,0.610
0.950,0.053,0.353
0.950,0.000,0.356
0.950,0.000,0.357
0.950,0.000,0.362
0.950,0.000,0.365
0.950,0.000,0.364
0.950,0.000,0.369
0.950,0.000,0.369
0.950,0.000,0.371
0.950,0.000,0.373
0.950,0.000,0.376
0.950,0.000,0.377
0.950,0.000,0.380
0.950,0.000,0.381
0.950,0.000,0.384
0.950,0.000,0.386
0.950,0.000,0.387
0.950,0.000,0.390
0.950,0.000,0.391
0.950,0.000,0.392
0.950,0.000,0.396
0.950,0.000,0.397
0.950,0.000,0.400
0.950,0.000,0.401
0.950,0.000,0.405
0.950,0.000,0.406
0.950,0.000,0.409
1.000,0.050,0.390
1.000,0.000,0.395
1.000,0.000,0.396
1.000,0.000,0.397
1.000,0.000,0.401
1.000,0.000,0.401
1.000,0.000,0.403
1.000,0.000,0.408
1.000,0.000,0.408
1.000,0.000,0.409
1.000,0.000,0.414
1.000,0.000,0.414
1.000,0.000,0.416
1.000,0.000,0.421
1.000,0.000,0.422
1.000,0.000,0.423
1.000,0.000,0.424
1.000,0.000,0.428
1.000,0.000,0.431
1.000,0.000,0.433
1.000,0.000,0.434
1.000,0.000,0.438
1.000,0.000,0.439
1.000,0.000,0.443
1.000,0.000,0.444
1.000,0.000,0.448
1.000,0.000,0.450
0.950,0.000,0.373
0.950,0.000,0.375
0.950,0.000,0.379
0.950,0.000,0.384
0.950,0.000,0.387
0.950,0.000,0.389
0.950,0.000,0.394
0.950,0.000,0.396
0.950,0.000,0.400
0.950,0.000,0.403
0.950,0.000,0.407
0.950,0.000,0.412
0.950,0.000,0.414
0.950,0.000,0.420
0.950,0.000,0.421
0.950,0.000,0.426
0.950,0.000,0.428
0.950,0.000,0.434
0.950,0.000,0.435
0.950,0.000,0.441
0.950,0.000,0.443
0.950,0.000,0.449
0.950,0.000,0.451
0.950,0.000,0.457
0.950,0.000,0.460
0.950,0.000,0.465
0.950,0.000,0.468
0.950,0.000,0.474
0.950,0.000,0.477
0.950,0.000,0.482
0.950,0.000,0.485
0.950,0.000,0.491
0.950,0.000,0.494
0.950,0.000,0.499
0.950,0.000,0.505
0.950,0.000,0.508
0.950,0.000,0.510
0.950,0.000,0.516
0.950,0.000,0.519
0.950,0.000,0.524
0.950,0.000,0.527
0.950,0.000,0.533
0.950,0.000,0.536
0.950,0.000,0.541
0.950,0.000,0.544
0.950,0.000,0.550
0.950,0.000,0.552
0.950,0.000,0.559
0.950,0.000,0.526
0.950,0.000,0.529
0.950,0.000,0.535
0.950,0.000,0.537
0.950,0.000,0.541
0.950,0.000,0.544
0.950,0.000,0.550
0.950,0.000,0.553
0.950,0.000,0.559
0.950,0.000,0.562
0.950,0.000,0.565
0.950,0.000,0.571
0.950,0.000,0.574
0.950,0.000,0.580
0.950,0.000,0.552
0.950,0.000,0.558
0.950,0.000,0.561
0.950,0.000,0.564
0.950,0.000,0.565
0.950,0.000,0.571
0.950,0.000,0.574
0.950,0.000,0.580
0.950,0.000,0.583
0.950,0.000,0.586
0.950,0.000,0.592
0.950,0.000,0.595
0.950,0.000,0.598
0.950,0.000,0.604
0.950,0.000,0.606
0.950,0.000,0.604
0.950,0.000,0.610
0.950,0.000,0.613
0.950,0.000,0.619
0.950,0.000,0.620
0.950,0.000,0.626
0.950,0.000,0.629
0.950,0.000,0.635
0.950,0.000,0.638
0.950,0.000,0.641
0.950,0.000,0.647
0.950,0.000,0.650
0.950,0.000,0.653
0.900,0.000,0.581
0.900,0.000,0.477
0.900,0.000,0.480
0.900,0.000,0.485
0.900,0.000,0.487
0.900,0.000,0.490
0.900,0.000,0.496
0.900,0.000,0.499
0.900,0.000,0.500
0.900,0.000,0.450
0.900,0.000,0.452
0.900,0.000,0.455
0.900,0.000,0.460
0.900,0.000,0.462
0.900,0.000,0.464
0.900,0.000,0.470
0.900,0.000,0.472
0.900,0.000,0.475
0.900,0.000,0.478
0.900,0.000,0.484
0.900,0.000,0.487
0.900,0.000,0.493
0.900,0.000,0.496
0.900,0.000,0.499
0.900,0.000,0.505
0.900,0.000,0.507
0.900,0.000,0.514
0.900,0.000,0.520
0.900,0.000,0.522
0.900,0.000,0.528
0.900,0.000,0.532
0.900,0.000,0.534
0.900,0.000,0.540
0.900,0.000,0.543
0.900,0.000,0.549
0.900,0.000,0.552
0.900,0.000,0.558
0.900,0.000,0.561
0.900,0.000,0.567
0.900,0.000,0.569
0.900,0.000,0.575
0.900,0.000,0.579
0.900,0.000,0.581
0.900,0.000,0.587
0.900,0.000,0.591
0.900,0.000,0.596
0.900,0.000,0.599
0.900,0.000,0.605
0.900,0.000,0.608
0.900,0.000,0.614
0.900,0.000,0.617
0.900,0.000,0.623
0.900,0.000,0.626
0.850,0.000,0.552
0.850,0.000,0.554
0.850,0.000,0.560
0.850,0.000,0.563
0.850,0.000,0.569
0.850,0.000,0.572
0.850,0.000,0.575
0.850,0.000,0.578
0.850,0.000,0.584
0.850,0.000,0.587
