Episode,Step,mac_fill,MAC_Count,flood_pressure,avg_age,Situation,State_Index,Original_Action,Executed_Action,Action_Name,Q_EVICT,Q_INC_AGE,Q_DEC_AGE,Q_REBALANCE,Chosen_By,Outcome,Reward,Total_Ep_Reward,Epsilon,Port_Acted,Evicted_MAC,Old_MAC_Fill,New_MAC_Fill,Old_Flood,New_Flood,Old_Age,New_Age
4,25,0.3214,9,0.0,0.0213,NORMAL,128,0,0,EVICT,-0.0008,0.0,0.0,0.0,RANDOM,neutral,-0.0085,-58.14,0.9557,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0196,0.0213
4,26,0.3214,9,0.0,0.0246,NORMAL,128,0,0,EVICT,-0.0016,0.0,0.0,0.0,RANDOM,neutral,-0.008,-58.148,0.9557,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0213,0.0246
4,27,0.3214,9,0.0,0.263,NORMAL,128,2,2,DECREASE_AGING,-0.0016,0.0,-0.1192,0.0,RANDOM,neutral,-1.192,-59.34,0.9557,N/A,N/A,0.3214,0.3214,0.0,0.0,0.0246,0.263
4,28,0.3214,9,0.0,0.2426,NORMAL,130,2,2,DECREASE_AGING,0.0,0.0,0.0102,0.0,RANDOM,neutral,0.102,-59.238,0.9557,N/A,N/A,0.3214,0.3214,0.0,0.0,0.263,0.2426
4,29,0.3214,9,0.0,0.2593,NORMAL,129,3,3,REBALANCE,0.0,0.0,0.0,-0.0073,RANDOM,neutral,-0.0835,-59.3215,0.9557,N/A,N/A,0.3214,0.3214,0.0,0.0,0.2426,0.2593
4,30,0.3214,9,0.0,0.2759,NORMAL,130,3,3,REBALANCE,0.0,0.0,0.0102,-0.0073,RANDOM,neutral,-0.083,-59.4045,0.9557,N/A,N/A,0.3214,0.3214,0.0,0.0,0.2593,0.2759
5,1,0.3214,9,0.0,0.2926,NORMAL,130,3,3,REBALANCE,0.0,0.0,0.0102,-0.0139,RANDOM,neutral,-0.0835,-0.0835,0.9413,N/A,N/A,0.3214,0.3214,0.0,0.0,0.2759,0.2926
5,2,0.5357,15,0.4,0.1133,NORMAL,130,0,0,EVICT,-2.1247,0.0,0.0102,-0.0139,RANDOM,degraded,-21.2465,-21.33,0.9413,N/A,N/A,0.3214,0.5357,0.0,0.4,0.2926,0.1133
5,3,0.5357,15,0.0,0.1267,NORMAL,280,0,0,EVICT,-0.0067,0.0,0.0,0.0,RANDOM,neutral,-0.067,-21.397,0.9413,N/A,N/A,0.5357,0.5357,0.4,0.0,0.1133,0.1267
5,4,0.5357,15,0.0,0.014,NORMAL,257,1,1,INCREASE_AGING,0.0,0.0564,0.0,0.0,RANDOM,neutral,0.5635,-20.8335,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.1267,0.014
5,5,0.5357,15,0.0,0.0153,NORMAL,256,0,0,EVICT,-0.0006,0.0,0.0,0.0,RANDOM,neutral,-0.0065,-20.84,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.014,0.0153
5,6,0.5357,15,0.0,0.1667,NORMAL,256,2,2,DECREASE_AGING,-0.0006,0.0,-0.0701,0.0,RANDOM,neutral,-0.757,-21.597,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0153,0.1667
5,7,0.5357,15,0.0,0.1633,NORMAL,257,0,0,EVICT,0.0073,0.0564,0.0,0.0,RANDOM,neutral,0.017,-21.58,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.1667,0.1633
5,8,0.5357,15,0.0,0.1767,NORMAL,257,3,3,REBALANCE,0.0073,0.0564,0.0,-0.0011,RANDOM,neutral,-0.067,-21.647,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.1633,0.1767
5,9,0.5357,15,0.0,0.019,NORMAL,257,1,1,INCREASE_AGING,0.0073,0.1296,0.0,-0.0011,RANDOM,neutral,0.7885,-20.8585,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.1767,0.019
5,10,0.5357,15,0.0,0.0203,NORMAL,256,1,1,INCREASE_AGING,-0.0006,-0.0006,-0.0701,0.0,RANDOM,neutral,-0.0065,-20.865,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.019,0.0203
5,11,0.5357,15,0.0,0.2167,NORMAL,256,2,2,DECREASE_AGING,-0.0006,-0.0006,-0.1485,0.0,RANDOM,neutral,-0.982,-21.847,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0203,0.2167
5,12,0.5357,15,0.0,0.1522,NORMAL,257,3,3,REBALANCE,0.0073,0.1296,0.0,0.0441,RANDOM,neutral,0.3225,-21.5245,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2167,0.1522
5,13,0.5357,15,0.0,0.0166,NORMAL,257,1,1,INCREASE_AGING,0.0073,0.1844,0.0,0.0441,RANDOM,neutral,0.678,-20.8465,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.1522,0.0166
5,14,0.5357,15,0.0,0.0196,NORMAL,256,0,0,EVICT,-0.0021,-0.0006,-0.1485,0.0,RANDOM,neutral,-0.015,-20.8615,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0166,0.0196
5,15,0.5357,15,0.0,0.0209,NORMAL,256,3,3,REBALANCE,-0.0021,-0.0006,-0.1485,-0.0006,RANDOM,neutral,-0.0065,-20.868,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0196,0.0209
5,16,0.5357,15,0.0,0.0222,NORMAL,256,1,1,INCREASE_AGING,-0.0021,-0.0013,-0.1485,-0.0006,RANDOM,neutral,-0.0065,-20.8745,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0209,0.0222
5,17,0.5357,15,0.0,0.2156,NORMAL,256,2,2,DECREASE_AGING,-0.0021,-0.0013,-0.2121,-0.0006,RANDOM,neutral,-0.967,-21.8415,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0222,0.2156
5,18,0.5357,15,0.0,0.2289,NORMAL,257,3,3,REBALANCE,0.0073,0.1844,0.0,0.0513,RANDOM,neutral,-0.0665,-21.908,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2156,0.2289
5,19,0.5357,15,0.0,0.2422,NORMAL,257,0,0,EVICT,0.0182,0.1844,0.0,0.0513,RANDOM,neutral,-0.0665,-21.9745,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2289,0.2422
5,20,0.5357,15,0.0,0.0256,NORMAL,257,1,1,INCREASE_AGING,0.0182,0.2742,0.0,0.0513,GREEDY,neutral,1.083,-20.8915,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2422,0.0256
5,21,0.5357,15,0.0,0.0269,NORMAL,256,3,3,REBALANCE,-0.0021,-0.0013,-0.2121,-0.0013,RANDOM,neutral,-0.0065,-20.898,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0256,0.0269
5,22,0.5357,15,0.0,0.2544,NORMAL,256,2,2,DECREASE_AGING,-0.0021,-0.0013,-0.3046,-0.0013,RANDOM,neutral,-1.1375,-22.0355,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0269,0.2544
5,23,0.5357,15,0.0,0.0268,NORMAL,258,1,1,INCREASE_AGING,0.0,0.1137,0.0,0.0,RANDOM,neutral,1.138,-20.8975,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2544,0.0268
5,24,0.5357,15,0.0,0.2811,NORMAL,256,2,2,DECREASE_AGING,-0.0021,-0.0013,-0.3901,-0.0013,RANDOM,neutral,-1.2715,-22.169,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0268,0.2811
5,25,0.5357,15,0.0,0.2944,NORMAL,258,3,3,REBALANCE,0.0,0.1137,0.0,0.0046,RANDOM,neutral,-0.0665,-22.2355,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2811,0.2944
5,26,0.5357,15,0.0,0.3078,NORMAL,258,3,3,REBALANCE,0.0,0.1137,0.0,0.0087,RANDOM,neutral,-0.067,-22.3025,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.2944,0.3078
5,27,0.5357,15,0.0,0.0321,NORMAL,258,1,1,INCREASE_AGING,0.0,0.24,0.0,0.0087,RANDOM,neutral,1.3785,-20.924,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3078,0.0321
5,28,0.5357,15,0.0,0.0334,NORMAL,256,0,0,EVICT,-0.0027,-0.0013,-0.3901,-0.0013,RANDOM,neutral,-0.0065,-20.9305,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0321,0.0334
5,29,0.5357,15,0.0,0.3478,NORMAL,256,2,2,DECREASE_AGING,-0.0027,-0.0013,-0.4845,-0.0013,RANDOM,neutral,-1.572,-22.5025,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0334,0.3478
5,30,0.5357,15,0.0,0.3611,NORMAL,258,2,2,DECREASE_AGING,0.0,0.24,0.0171,0.0087,RANDOM,neutral,-0.0665,-22.569,0.9413,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3478,0.3611
6,1,0.5357,15,0.0,0.33,NORMAL,258,3,3,REBALANCE,0.0,0.24,0.0171,0.0471,RANDOM,neutral,0.1555,0.1555,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3611,0.33
6,2,0.5357,15,0.0,0.3433,NORMAL,258,2,2,DECREASE_AGING,0.0,0.24,0.0325,0.0471,RANDOM,neutral,-0.0665,0.089,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.33,0.3433
6,3,0.5357,15,0.0,0.3544,NORMAL,258,2,2,DECREASE_AGING,0.0,0.24,0.0475,0.0471,RANDOM,neutral,-0.0555,0.0335,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3433,0.3544
6,4,0.5357,15,0.0,0.0368,NORMAL,258,1,1,INCREASE_AGING,0.0,0.3747,0.0475,0.0471,RANDOM,neutral,1.588,1.6215,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3544,0.0368
6,5,0.5357,15,0.0,0.3811,NORMAL,256,2,2,DECREASE_AGING,-0.0027,-0.0013,-0.6082,-0.0013,RANDOM,neutral,-1.7215,-0.1,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0368,0.3811
6,6,0.5357,15,0.0,0.3944,NORMAL,259,3,3,REBALANCE,0.0,0.0,0.0,-0.0066,RANDOM,neutral,-0.0665,-0.1665,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3811,0.3944
6,7,0.5357,15,0.0,0.4078,NORMAL,259,0,0,EVICT,-0.0067,0.0,0.0,-0.0066,RANDOM,neutral,-0.067,-0.2335,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3944,0.4078
6,8,0.5357,15,0.0,0.0421,NORMAL,259,1,1,INCREASE_AGING,-0.0067,0.1827,0.0,-0.0066,RANDOM,neutral,1.8285,1.595,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4078,0.0421
6,9,0.5357,15,0.0,0.4344,NORMAL,256,2,2,DECREASE_AGING,-0.0027,-0.0013,-0.7254,-0.0013,RANDOM,neutral,-1.9615,-0.3665,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0421,0.4344
6,10,0.5357,15,0.0,0.4478,NORMAL,259,0,0,EVICT,0.0054,0.1827,0.0,-0.0066,RANDOM,neutral,-0.067,-0.4335,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4344,0.4478
6,11,0.5357,15,0.0,0.0359,NORMAL,259,1,1,INCREASE_AGING,0.0054,0.3703,0.0,-0.0066,RANDOM,neutral,2.0595,1.626,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4478,0.0359
6,12,0.5357,15,0.0,0.0372,NORMAL,256,1,1,INCREASE_AGING,-0.0027,-0.0019,-0.7254,-0.0013,RANDOM,neutral,-0.0065,1.6195,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0359,0.0372
6,13,0.5357,15,0.0,0.0386,NORMAL,256,0,0,EVICT,-0.0032,-0.0019,-0.7254,-0.0013,RANDOM,neutral,-0.007,1.6125,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0372,0.0386
6,14,0.5357,15,0.0,0.0399,NORMAL,256,0,0,EVICT,-0.0037,-0.0019,-0.7254,-0.0013,RANDOM,neutral,-0.0065,1.606,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0386,0.0399
6,15,0.5357,15,0.0,0.0412,NORMAL,256,0,0,EVICT,-0.0041,-0.0019,-0.7254,-0.0013,RANDOM,neutral,-0.0065,1.5995,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0399,0.0412
6,16,0.5357,15,0.0,0.0417,NORMAL,256,0,0,EVICT,-0.0041,-0.0019,-0.7254,-0.0013,RANDOM,neutral,-0.0025,1.597,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0412,0.0417
6,17,0.5357,15,0.0,0.043,NORMAL,256,1,1,INCREASE_AGING,-0.0041,-0.0025,-0.7254,-0.0013,RANDOM,neutral,-0.0065,1.5905,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0417,0.043
6,18,0.5357,15,0.0,0.0443,NORMAL,256,3,3,REBALANCE,-0.0041,-0.0025,-0.7254,-0.0019,RANDOM,neutral,-0.0065,1.584,0.9272,N/A,N/A,0.5357,0.5357,0.0,0.0,0.043,0.0443
6,19,0.6429,18,0.167,0.0381,NORMAL,256,3,3,REBALANCE,-0.0041,-0.0025,-0.7254,-0.9409,RANDOM,degraded,-9.391,-7.807,0.9272,N/A,N/A,0.5357,0.6429,0.0,0.167,0.0443,0.0381
6,20,0.6429,18,0.0,0.0394,NORMAL,328,0,0,EVICT,-0.0006,0.0,0.0,0.0,RANDOM,neutral,-0.0065,-7.8135,0.9272,N/A,N/A,0.6429,0.6429,0.167,0.0,0.0381,0.0394
6,21,0.6071,17,0.0,0.3627,NORMAL,320,2,2,DECREASE_AGING,0.0,0.0,-0.0888,0.0,RANDOM,neutral,-1.2585,-9.072,0.9272,N/A,N/A,0.6429,0.6071,0.0,0.0,0.0394,0.3627
6,22,0.6071,17,0.0,0.0377,NORMAL,258,1,1,INCREASE_AGING,0.0,0.4995,0.0475,0.0471,RANDOM,neutral,1.625,-7.447,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.3627,0.0377
6,23,0.6071,17,0.0,0.039,NORMAL,256,3,3,REBALANCE,-0.0041,-0.0025,-0.7254,-0.8477,RANDOM,neutral,-0.0065,-7.4535,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.0377,0.039
6,24,0.6071,17,0.0,0.4039,NORMAL,256,2,2,DECREASE_AGING,-0.0041,-0.0025,-0.7987,-0.8477,RANDOM,neutral,-1.8245,-9.278,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.039,0.4039
6,25,0.6071,17,0.0,0.4176,NORMAL,259,2,2,DECREASE_AGING,0.0054,0.3703,0.0298,-0.0066,RANDOM,neutral,-0.0685,-9.3465,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.4039,0.4176
6,26,0.6071,17,0.0,0.4314,NORMAL,259,3,3,REBALANCE,0.0054,0.3703,0.0298,0.0238,RANDOM,neutral,-0.069,-9.4155,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.4176,0.4314
6,27,0.6071,17,0.0,0.0445,NORMAL,259,1,1,INCREASE_AGING,0.0054,0.5264,0.0298,0.0238,RANDOM,neutral,1.9345,-7.481,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.4314,0.0445
6,28,0.6071,17,0.0,0.4588,NORMAL,256,2,2,DECREASE_AGING,-0.0041,-0.0025,-0.8738,-0.8477,RANDOM,neutral,-2.0715,-9.5525,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.0445,0.4588
6,29,0.6071,17,0.0,0.4725,NORMAL,259,0,0,EVICT,0.0501,0.5264,0.0298,0.0238,RANDOM,neutral,-0.0685,-9.621,0.9272,N/A,N/A,0.6071,0.6071,0.0,0.0,0.4588,0.4725
6,30,0.5357,15,0.0,0.4178,NORMAL,259,3,3,REBALANCE,0.0501,0.5264,0.0298,0.1723,RANDOM,neutral,0.9875,-8.6335,0.9272,N/A,N/A,0.6071,0.5357,0.0,0.0,0.4725,0.4178
7,1,0.5357,15,0.0,0.0431,NORMAL,259,1,1,INCREASE_AGING,0.0501,0.6609,0.0298,0.1723,GREEDY,neutral,1.8735,1.8735,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4178,0.0431
7,2,0.5357,15,0.0,0.4444,NORMAL,256,2,2,DECREASE_AGING,-0.0041,-0.0025,-0.9217,-0.8477,RANDOM,neutral,-2.0065,-0.133,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0431,0.4444
7,3,0.5357,15,0.0,0.4578,NORMAL,259,0,0,EVICT,0.1038,0.6609,0.0298,0.1723,RANDOM,neutral,-0.067,-0.2,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4444,0.4578
7,4,0.5357,15,0.0,0.4711,NORMAL,259,0,0,EVICT,0.1522,0.6609,0.0298,0.1723,RANDOM,neutral,-0.0665,-0.2665,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4578,0.4711
7,5,0.5,14,0.071,0.3048,NORMAL,259,2,2,DECREASE_AGING,0.1522,0.6609,-0.1599,0.1723,RANDOM,degraded,-2.3615,-2.628,0.9133,N/A,N/A,0.5357,0.5,0.0,0.071,0.4711,0.3048
7,6,0.5,14,0.0,0.3179,NORMAL,258,3,3,REBALANCE,0.0,0.4995,0.0475,0.0853,RANDOM,neutral,-0.0655,-2.6935,0.9133,N/A,N/A,0.5,0.5,0.071,0.0,0.3048,0.3179
7,7,0.5,14,0.0,0.0331,NORMAL,258,1,1,INCREASE_AGING,0.0,0.5917,0.0475,0.0853,RANDOM,neutral,1.424,-1.2695,0.9133,N/A,N/A,0.5,0.5,0.0,0.0,0.3179,0.0331
7,8,0.5,14,0.0,0.0344,NORMAL,256,0,0,EVICT,-0.0046,-0.0025,-0.9217,-0.8477,RANDOM,neutral,-0.0065,-1.276,0.9133,N/A,N/A,0.5,0.5,0.0,0.0,0.0331,0.0344
7,9,0.5,14,0.0,0.0374,NORMAL,256,1,1,INCREASE_AGING,-0.0046,-0.004,-0.9217,-0.8477,GREEDY,neutral,-0.015,-1.291,0.9133,N/A,N/A,0.5,0.5,0.0,0.0,0.0344,0.0374
7,10,0.4643,13,0.0,0.3346,NORMAL,256,2,2,DECREASE_AGING,-0.0046,-0.004,-0.9424,-0.8477,RANDOM,neutral,-1.129,-2.42,0.9133,N/A,N/A,0.5,0.4643,0.0,0.0,0.0374,0.3346
7,11,0.4643,13,0.0,0.3474,NORMAL,194,0,0,EVICT,-0.0064,0.0,0.0,0.0,RANDOM,neutral,-0.064,-2.484,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.3346,0.3474
7,12,0.4643,13,0.0,0.3603,NORMAL,194,0,0,EVICT,-0.0122,0.0,0.0,0.0,RANDOM,neutral,-0.0645,-2.5485,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.3474,0.3603
7,13,0.4643,13,0.0,0.0373,NORMAL,194,1,1,INCREASE_AGING,-0.0122,0.1615,0.0,0.0,RANDOM,neutral,1.615,-0.9335,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.3603,0.0373
7,14,0.4643,13,0.0,0.0386,NORMAL,192,0,0,EVICT,-0.0021,0.0,-0.613,-0.0022,RANDOM,neutral,-0.0065,-0.94,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.0373,0.0386
7,15,0.4643,13,0.0,0.0399,NORMAL,192,1,1,INCREASE_AGING,-0.0021,-0.0006,-0.613,-0.0022,GREEDY,neutral,-0.0065,-0.9465,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.0386,0.0399
7,16,0.4643,13,0.0,0.0412,NORMAL,192,3,3,REBALANCE,-0.0021,-0.0006,-0.613,-0.0027,RANDOM,neutral,-0.0065,-0.953,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.0399,0.0412
7,17,0.4643,13,0.0,0.0424,NORMAL,192,1,1,INCREASE_AGING,-0.0021,-0.0012,-0.613,-0.0027,GREEDY,neutral,-0.006,-0.959,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.0412,0.0424
7,18,0.4643,13,0.0,0.0437,NORMAL,192,1,1,INCREASE_AGING,-0.0021,-0.0019,-0.613,-0.0027,RANDOM,neutral,-0.0065,-0.9655,0.9133,N/A,N/A,0.4643,0.4643,0.0,0.0,0.0424,0.0437
7,19,0.4286,12,0.0,0.3528,NORMAL,192,2,2,DECREASE_AGING,-0.0021,-0.0019,-0.6546,-0.0027,RANDOM,neutral,-1.1885,-2.154,0.9133,N/A,N/A,0.4643,0.4286,0.0,0.0,0.0437,0.3528
7,20,0.4286,12,0.0,0.0365,NORMAL,194,1,1,INCREASE_AGING,-0.0122,0.3033,0.0,0.0,GREEDY,neutral,1.5815,-0.5725,0.9133,N/A,N/A,0.4286,0.4286,0.0,0.0,0.3528,0.0365
7,21,0.5357,15,0.2,0.3056,NORMAL,192,2,2,DECREASE_AGING,-0.0021,-0.0019,-1.8308,-0.0027,RANDOM,degraded,-12.4165,-12.989,0.9133,N/A,N/A,0.4286,0.5357,0.0,0.2,0.0365,0.3056
7,22,0.5357,15,0.0,0.3189,NORMAL,266,0,0,EVICT,0.0519,0.0,0.0,0.0,RANDOM,neutral,-0.0665,-13.0555,0.9133,N/A,N/A,0.5357,0.5357,0.2,0.0,0.3056,0.3189
7,23,0.5357,15,0.0,0.3322,NORMAL,258,2,2,DECREASE_AGING,0.0,0.5917,0.0947,0.0853,RANDOM,neutral,-0.0665,-13.122,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3189,0.3322
7,24,0.5357,15,0.0,0.3456,NORMAL,258,0,0,EVICT,0.0519,0.5917,0.0947,0.0853,RANDOM,neutral,-0.067,-13.189,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3322,0.3456
7,25,0.5357,15,0.0,0.3589,NORMAL,258,3,3,REBALANCE,0.0519,0.5917,0.0947,0.1287,RANDOM,neutral,-0.0665,-13.2555,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3456,0.3589
7,26,0.5357,15,0.0,0.3722,NORMAL,258,3,3,REBALANCE,0.0519,0.5917,0.0947,0.1678,RANDOM,neutral,-0.0665,-13.322,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3589,0.3722
7,27,0.5357,15,0.0,0.3856,NORMAL,258,0,0,EVICT,0.1054,0.5917,0.0947,0.1678,RANDOM,neutral,-0.067,-13.389,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3722,0.3856
7,28,0.5357,15,0.0,0.3989,NORMAL,259,0,0,EVICT,0.1958,0.6609,-0.1599,0.1723,RANDOM,neutral,-0.0665,-13.4555,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3856,0.3989
7,29,0.5357,15,0.0,0.4122,NORMAL,259,3,3,REBALANCE,0.1958,0.6609,-0.1599,0.2138,RANDOM,neutral,-0.0665,-13.522,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.3989,0.4122
7,30,0.5357,15,0.0,0.0426,NORMAL,259,1,1,INCREASE_AGING,0.1958,0.7792,-0.1599,0.2138,GREEDY,neutral,1.848,-11.674,0.9133,N/A,N/A,0.5357,0.5357,0.0,0.0,0.4122,0.0426
8,1,0.5357,15,0.0,0.0439,NORMAL,256,1,1,INCREASE_AGING,-0.0046,-0.0047,-0.9424,-0.8477,GREEDY,neutral,-0.0065,-0.0065,0.8996,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0426,0.0439
8,2,0.5357,15,0.0,0.0452,NORMAL,256,1,1,INCREASE_AGING,-0.0046,-0.0053,-0.9424,-0.8477,RANDOM,neutral,-0.0065,-0.013,0.8996,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0439,0.0452
8,3,0.5357,15,0.0,0.0466,NORMAL,256,0,0,EVICT,-0.0052,-0.0053,-0.9424,-0.8477,RANDOM,neutral,-0.007,-0.02,0.8996,N/A,N/A,0.5357,0.5357,0.0,0.0,0.0452,0.0466
8,4,0.5,14,0.0,0.4381,NORMAL,256,2,2,DECREASE_AGING,-0.0052,-0.0053,-0.9311,-0.8477,RANDOM,neutral,-1.6005,-1.6205,0.8996,N/A,N/A,0.5357,0.5,0.0,0.0,0.0466,0.4381
8,5,0.5,14,0.0,0.4512,NORMAL,259,2,2,DECREASE_AGING,0.1958,0.7792,-0.0733,0.2138,RANDOM,neutral,-0.0655,-1.686,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.4381,0.4512
8,6,0.5357,15,0.067,0.4333,NORMAL,259,3,3,REBALANCE,0.1958,0.7792,-0.0733,-0.0922,RANDOM,degraded,-3.6175,-5.3035,0.8996,N/A,N/A,0.5,0.5357,0.0,0.067,0.4512,0.4333
8,7,0.5357,15,0.0,0.4467,NORMAL,259,2,2,DECREASE_AGING,0.1958,0.7792,0.0045,-0.0922,RANDOM,neutral,-0.067,-5.3705,0.8996,N/A,N/A,0.5357,0.5357,0.067,0.0,0.4333,0.4467
8,8,0.4643,13,0.0,0.3962,NORMAL,259,3,3,REBALANCE,0.1958,0.7792,0.0045,0.0137,RANDOM,neutral,0.9665,-4.404,0.8996,N/A,N/A,0.5357,0.4643,0.0,0.0,0.4467,0.3962
8,9,0.5,14,0.071,0.3774,NORMAL,195,2,2,DECREASE_AGING,0.0,0.0,-0.3042,0.0,RANDOM,degraded,-3.813,-8.217,0.8996,N/A,N/A,0.4643,0.5,0.0,0.071,0.3962,0.3774
8,10,0.5,14,0.0,0.3905,NORMAL,259,3,3,REBALANCE,0.1958,0.7792,0.0045,0.0829,RANDOM,neutral,-0.0655,-8.2825,0.8996,N/A,N/A,0.5,0.5,0.071,0.0,0.3774,0.3905
8,11,0.5,14,0.0,0.4036,NORMAL,259,3,3,REBALANCE,0.1958,0.7792,0.0045,0.1452,RANDOM,neutral,-0.0655,-8.348,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.3905,0.4036
8,12,0.5,14,0.0,0.4167,NORMAL,259,0,0,EVICT,0.2468,0.7792,0.0045,0.1452,RANDOM,neutral,-0.0655,-8.4135,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.4036,0.4167
8,13,0.5,14,0.0,0.4298,NORMAL,259,2,2,DECREASE_AGING,0.2468,0.7792,0.0746,0.1452,RANDOM,neutral,-0.0655,-8.479,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.4167,0.4298
8,14,0.5,14,0.0,0.4429,NORMAL,259,3,3,REBALANCE,0.2468,0.7792,0.0746,0.2013,RANDOM,neutral,-0.0655,-8.5445,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.4298,0.4429
8,15,0.5,14,0.0,0.0456,NORMAL,259,1,1,INCREASE_AGING,0.2468,0.8994,0.0746,0.2013,GREEDY,neutral,1.9865,-6.558,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.4429,0.0456
8,16,0.5,14,0.0,0.0469,NORMAL,256,0,0,EVICT,-0.0059,-0.0053,-0.9311,-0.8477,GREEDY,neutral,-0.0065,-6.5645,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.0456,0.0469
8,17,0.5,14,0.0,0.0482,NORMAL,256,3,3,REBALANCE,-0.0059,-0.0053,-0.9311,-0.7641,RANDOM,neutral,-0.0065,-6.571,0.8996,N/A,N/A,0.5,0.5,0.0,0.0,0.0469,0.0482
